Album_type,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,official_video,EnergyLiveness,,,,,,,,,, 
album,0.64,0.715,-7.041,0.0945,0.675,0.0000626,0.115,0.397,92.878,false,6.21739130434783,,,,,,,,,,
album,0.659,0.345,-11.776,0.0615,0.55,0.0105,0.327,0.429,128.162,true,1.05504587155963,,,,,,,,,,
album,0.77,0.649,-8.011,0.0865,0.282,0,0.117,0.181,91.046,true,5.54700854700855,,,,,,,,,,
album,0.737,0.522,-8.492,0.511,0.542,0,0.0772,0.0496,89.913,true,6.76165803108808,,,,,,,,,,
album,0.736,0.586,-8.152,0.197,0.553,0.0000221,0.163,0.395,113.655,true,3.59509202453988,,,,,,,,,,
single,0.763,0.782,-4.541,0.0346,0.182,0.00000708,0.293,0.502,127.034,true,2.66894197952218,,,,,,,,,,
single,0.734,0.874,-3.158,0.0662,0.168,0.0000114,0.0489,0.905,122.953,true,17.8732106339468,,,,,,,,,,
album,0.583,0.732,-5.728,0.0457,0.00312,0.00000986,0.269,0.276,145.992,true,2.72118959107807,,,,,,,,,,
single,0.737,0.866,-4.749,0.0415,0.0431,0.000143,0.099,0.868,126.019,true,8.74747474747475,,,,,,,,,,
single,0.665,0.843,-3.347,0.0354,0.0654,0,0.268,0.845,122.029,true,3.1455223880597,,,,,,,,,,
single,0.693,0.866,-4.964,0.0498,0.0689,0,0.145,0.663,126.002,true,5.97241379310345,,,,,,,,,,
album,0.35,0.613,-5.453,0.0592,0.0743,0,0.069,0.224,120.038,false,8.88405797101449,,,,,,,,,,
album,0.677,0.753,-7.038,0.154,0.0531,0.0128,0.333,0.471,121.939,true,2.26126126126126,,,,,,,,,,
single,0.626,0.955,-7.085,0.123,0.00112,0.00000288,0.382,0.652,121.964,true,2.5,,,,,,,,,,
single,0.759,0.829,-3.324,0.0401,0.146,0,0.321,0.616,127.044,true,2.58255451713396,,,,,,,,,,
album,0.737,0.597,-7.333,0.119,0.292,0,0.13,0.449,92.049,true,4.59230769230769,,,,,,,,,,
album,0.797,0.844,-5.482,0.275,0.0651,0,0.087,0.52,170.142,true,9.70114942528736,,,,,,,,,,
single,0.791,0.839,-4.284,0.266,0.0588,0.0000626,0.259,0.383,170.113,true,3.23938223938224,,,,,,,,,,
album,0.838,0.624,-4.557,0.228,0.0624,0,0.217,0.117,95.937,true,2.87557603686636,,,,,,,,,,
album,0.841,0.733,-5.077,0.142,0.0246,0,0.174,0.284,130.009,true,4.21264367816092,,,,,,,,,,
album,0.869,0.712,-6.136,0.103,0.0715,0,0.272,0.435,120,true,2.61764705882353,,,,,,,,,,
album,0.705,0.733,-4.942,0.102,0.069,0.154,0.823,0.681,135.993,true,0.890643985419198,,,,,,,,,,
album,0.545,0.975,-3.193,0.454,0.17,0,0.145,0.609,123.906,false,6.72413793103448,,,,,,,,,,
album,0.734,0.703,-1.69,0.132,0.0344,0,0.162,0.152,121.08,true,4.33950617283951,,,,,,,,,,
album,0.741,0.537,-6.797,0.143,0.0358,0,0.146,0.233,80.454,true,3.67808219178082,,,,,,,,,,
album,0.593,0.392,-6.872,0.0257,0.382,0.000114,0.131,0.25,75.065,true,2.99236641221374,,,,,,,,,,
single,0.56,0.865,-1.148,0.0909,0.255,0.000153,0.083,0.424,159.96,true,10.421686746988,,,,,,,,,,
single,0.544,0.579,-8.52,0.0712,0.193,0.0000143,0.117,0.294,109.769,true,4.94871794871795,,,,,,,,,,
single,0.559,0.67,-4.985,0.0474,0.592,0.000184,0.171,0.438,78.957,false,3.91812865497076,,,,,,,,,,
album,0.444,0.557,-5.476,0.0602,0.453,0,0.152,0.296,115.058,true,3.66447368421053,,,,,,,,,,
album,0.477,0.824,-1.953,0.0623,0.0966,0.0000555,0.12,0.3,129.942,true,6.86666666666667,,,,,,,,,,
single,0.574,0.612,-4.741,0.0781,0.357,0,0.158,0.368,136.046,true,3.87341772151899,,,,,,,,,,
single,0.356,0.783,-7.853,0.1,0.436,0.0201,0.199,0.192,155.042,true,3.93467336683417,,,,,,,,,,
single,0.636,0.742,-4.711,0.108,0.413,0,0.348,0.485,78.553,true,2.13218390804598,,,,,,,,,,
album,0.43,0.436,-4.816,0.119,0.17,0,0.128,0.217,90.053,true,3.40625,,,,,,,,,,
album,0.765,0.473,-5.829,0.0514,0.287,0,0.391,0.34,119.992,true,1.20971867007673,,,,,,,,,,
album,0.538,0.409,-6.581,0.0505,0.172,0,0.11,0.265,171.838,true,3.71818181818182,,,,,,,,,,
album,0.712,0.799,-4.564,0.0703,0.0447,0.000064,0.37,0.591,83.996,true,2.15945945945946,,,,,,,,,,
album,0.646,0.64,-5.554,0.0304,0.00119,0,0.138,0.127,105.957,true,4.63768115942029,,,,,,,,,,
album,0.42,0.311,-6.453,0.0424,0.794,0,0.0785,0.193,159.994,true,3.96178343949045,,,,,,,,,,
album,0.761,0.784,-6.435,0.044,0.298,0.0000822,0.111,0.521,120.074,true,7.06306306306306,,,,,,,,,,
single,0.742,0.625,-5.296,0.059,0.296,0,0.148,0.31,114.902,true,4.22297297297297,,,,,,,,,,
album,0.715,0.658,-4.304,0.106,0.162,0,0.0742,0.795,158.024,true,8.86792452830189,,,,,,,,,,
album,0.592,0.488,-6.432,0.0544,0.431,0,0.347,0.339,79.953,true,1.40634005763689,,,,,,,,,,
single,0.673,0.639,-4.14,0.036,0.388,0,0.164,0.217,136.155,true,3.89634146341463,,,,,,,,,,
album,0.62,0.375,-11.064,0.455,0.724,0.00000286,0.125,0.226,92.641,false,3,,,,,,,,,,
album,0.726,0.757,-6.997,0.41,0.38,0,0.14,0.706,93.565,false,5.40714285714286,,,,,,,,,,
album,0.575,0.58,-6.801,0.067,0.166,0,0.0781,0.324,75.2,true,7.42637644046095,,,,,,,,,,
album,0.64,0.419,-9.962,0.168,0.326,0.000271,0.137,0.202,131.936,false,3.05839416058394,,,,,,,,,,
album,0.774,0.431,-7.236,0.395,0.305,0,0.116,0.189,133.132,false,3.71551724137931,,,,,,,,,,
album,0.758,0.638,-7.984,0.253,0.407,0,0.178,0.188,137.981,false,3.58426966292135,,,,,,,,,,
album,0.637,0.568,-7.546,0.424,0.206,0,0.173,0.529,115.992,true,3.28323699421965,,,,,,,,,,
album,0.697,0.633,-6.983,0.0793,0.552,0,0.128,0.716,139.074,false,4.9453125,,,,,,,,,,
album,0.458,0.64,-5.972,0.0869,0.174,0,0.123,0.452,124.315,true,5.20325203252033,,,,,,,,,,
album,0.72,0.486,-10.143,0.47,0.688,0,0.481,0.322,82.613,false,1.01039501039501,,,,,,,,,,
single,0.405,0.111,-11.879,0.0369,0.964,0.0000437,0.0872,0.219,116.86,true,1.27293577981651,,,,,,,,,,
album,0.379,0.29,-8.485,0.051,0.952,0.00106,0.118,0.169,166.467,true,2.45762711864407,,,,,,,,,,
single,0.643,0.685,-5.137,0.041,0.0452,0.0000952,0.0855,0.404,122.053,true,8.01169590643275,,,,,,,,,,
album,0.599,0.78,-5.033,0.0527,0.156,0,0.189,0.529,122.077,true,4.12698412698413,,,,,,,,,,
album,0.474,0.707,-4.534,0.0253,0.0831,0,0.162,0.224,83.235,true,4.3641975308642,,,,,,,,,,
album,0.383,0.43,-8.644,0.0302,0.817,0.00000104,0.0869,0.174,107.005,true,4.9482163406214,,,,,,,,,,
single,0.44,0.357,-14.264,0.058,0.841,0.00249,0.114,0.286,154.074,false,3.13157894736842,,,,,,,,,,
album,0.407,0.308,-9.001,0.0296,0.778,0.0000146,0.092,0.153,73.254,true,3.34782608695652,,,,,,,,,,
album,0.455,0.296,-8.513,0.0399,0.761,0,0.0783,0.31,171.744,false,3.78033205619413,,,,,,,,,,
single,0.502,0.741,-4.23,0.0258,0.172,0.00000925,0.214,0.318,99.016,true,3.46261682242991,,,,,,,,,,
single,0.809,0.649,-4.433,0.0416,0.0407,0,0.145,0.72,120.014,true,4.47586206896552,,,,,,,,,,
single,0.787,0.662,-4.285,0.0372,0.0648,0,0.133,0.79,119.983,true,4.97744360902256,,,,,,,,,,
single,0.741,0.783,-4.784,0.0658,0.153,0,0.301,0.72,102.007,true,2.60132890365449,,,,,,,,,,
single,0.748,0.599,-3.47,0.032,0.122,0,0.312,0.748,106.005,true,1.91987179487179,,,,,,,,,,
single,0.435,0.745,-4.613,0.0431,0.492,0,0.08,0.552,179.988,true,9.3125,,,,,,,,,,
single,0.677,0.502,-7.098,0.0253,0.484,0,0.0992,0.526,96.579,true,5.06048387096774,,,,,,,,,,
album,0.439,0.648,-3.106,0.0326,0.531,0,0.176,0.679,190.02,true,3.68181818181818,,,,,,,,,,
single,0.794,0.581,-6.718,0.0491,0.0639,0,0.0774,0.462,111.97,true,7.50645994832041,,,,,,,,,,
album,0.37,0.553,-4.896,0.0391,0.137,0,0.0776,0.474,179.968,true,7.12628865979382,,,,,,,,,,
album,0.779,0.791,-3.816,0.127,0.717,0.00000344,0.0921,0.77,97.965,true,8.5884907709012,,,,,,,,,,
single,0.833,0.65,-5.613,0.21,0.228,0.000129,0.178,0.389,140.038,true,3.65168539325843,,,,,,,,,,
album,0.853,0.727,-7.712,0.191,0.548,0.000219,0.188,0.417,108.035,true,3.86702127659574,,,,,,,,,,
album,0.615,0.677,-7.906,0.363,0.231,0,0.543,0.608,170.117,false,1.24677716390424,,,,,,,,,,
album,0.813,0.659,-6.093,0.186,0.311,0.00355,0.165,0.482,140.064,true,3.99393939393939,,,,,,,,,,
album,0.825,0.761,-6.591,0.189,0.139,0,0.157,0.875,88.994,true,4.84713375796178,,,,,,,,,,
album,0.708,0.758,-7.39,0.316,0.209,0.00000736,0.24,0.613,142.148,false,3.15833333333333,,,,,,,,,,
album,0.517,0.658,-7.219,0.379,0.283,0,0.0984,0.491,132.098,true,6.6869918699187,,,,,,,,,,
album,0.784,0.703,-7.491,0.236,0.0973,0.0000832,0.0754,0.556,141.035,true,9.3236074270557,,,,,,,,,,
single,0.72,0.606,-8.887,0.305,0.163,0,0.0583,0.528,143.898,true,10.3945111492281,,,,,,,,,,
single,0.646,0.625,-6.895,0.315,0.0647,0,0.169,0.504,91.164,false,3.69822485207101,,,,,,,,,,
album,0.63,0.748,-4.497,0.0802,0.0279,0,0.214,0.906,92.938,true,3.49532710280374,,,,,,,,,,
single,0.803,0.709,-6.54,0.0432,0.0769,0,0.286,0.706,121.947,true,2.47902097902098,,,,,,,,,,
album,0.722,0.75,-5.47,0.046,0.541,0,0.399,0.503,115.998,true,1.8796992481203,,,,,,,,,,
album,0.755,0.501,-9.551,0.189,0.0867,0.00000145,0.146,0.267,134.998,true,3.43150684931507,,,,,,,,,,
album,0.816,0.711,-4.45,0.121,0.0614,0,0.103,0.775,140.062,true,6.90291262135922,,,,,,,,,,
album,0.722,0.646,-6.743,0.31,0.0776,0,0.594,0.661,136.955,true,1.08754208754209,,,,,,,,,,
album,0.658,0.674,-6.848,0.0484,0.114,0.0000184,0.147,0.164,129.914,true,4.58503401360544,,,,,,,,,,
album,0.571,0.762,-8.225,0.46,0.425,0.00000755,0.114,0.467,124.382,true,6.68421052631579,,,,,,,,,,
album,0.838,0.853,-5.126,0.283,0.168,0,0.545,0.692,119.939,true,1.5651376146789,,,,,,,,,,
album,0.549,0.765,-5.138,0.309,0.0253,0,0.855,0.513,122.002,true,0.894736842105263,,,,,,,,,,
album,0.767,0.653,-6.398,0.131,0.355,0,0.0821,0.449,130.092,true,7.9537149817296,,,,,,,,,,
album,0.631,0.674,-5.793,0.29,0.111,0,0.0961,0.44,167.785,true,7.01352757544225,,,,,,,,,,
album,0.585,0.724,-5.611,0.0967,0.445,0,0.1,0.547,162.05,true,7.24,,,,,,,,,,
album,0.592,0.511,-12.734,0.416,0.875,0,0.111,0.593,88.979,true,4.6036036036036,,,,,,,,,,
album,0.623,0.663,-6.458,0.142,0.0624,0.00000449,0.0922,0.346,149.91,true,7.19088937093276,,,,,,,,,,
album,0.816,0.602,-4.756,0.246,0.247,0,0.109,0.737,147.925,true,5.52293577981651,,,,,,,,,,
album,0.695,0.785,-6.814,0.309,0.122,0,0.0505,0.488,135.063,false,15.5445544554455,,,,,,,,,,
album,0.561,0.577,-11.899,0.935,0.193,0,0.2,0.646,172.307,true,2.885,,,,,,,,,,
album,0.646,0.574,-7.061,0.286,0.266,0,0.396,0.618,77.51,true,1.44949494949495,,,,,,,,,,
album,0.707,0.674,-5.717,0.193,0.261,0,0.145,0.824,83.066,true,4.64827586206897,,,,,,,,,,
album,0.46,0.66,-6.642,0.0652,0.0108,0.000139,0.34,0.18,141.722,true,1.94117647058824,,,,,,,,,,
single,0.684,0.619,-7.005,0.0386,0.0716,0,0.122,0.284,125.046,true,5.07377049180328,,,,,,,,,,
single,0.417,0.824,-7.36,0.105,0.000239,0.0545,0.0725,0.4,157.92,true,11.3655172413793,,,,,,,,,,
single,0.394,0.327,-14.291,0.114,0.849,0,0.125,0.411,93.358,true,2.616,,,,,,,,,,
album,0.375,0.133,-10.624,0.0352,0.651,0,0.0695,0.192,131.721,true,1.9136690647482,,,,,,,,,,
compilation,0.702,0.77,-9.411,0.128,0.00558,0.000802,0.211,0.235,118.034,false,3.64928909952607,,,,,,,,,,
album,0.688,0.723,-6.682,0.121,0.0416,0.0002,0.302,0.618,140.023,true,2.39403973509934,,,,,,,,,,
single,0.469,0.773,-4.741,0.196,0.104,0,0.0753,0.308,204.103,true,10.265604249668,,,,,,,,,,
single,0.484,0.457,-9.087,0.034,0.143,0,0.379,0.223,123.941,true,1.20580474934037,,,,,,,,,,
single,0.688,0.774,-4.444,0.086,0.361,0,0.196,0.803,109.974,true,3.94897959183673,,,,,,,,,,
single,0.636,0.634,-10.01,0.0342,0.0364,0.147,0.0998,0.599,111.563,true,6.35270541082164,,,,,,,,,,
single,0.593,0.576,-10.331,0.032,0.526,0.718,0.0827,0.559,109.935,true,6.96493349455865,,,,,,,,,,
album,0.551,0.648,-13.088,0.0627,0.043,0.655,0.41,0.807,109.209,false,1.58048780487805,,,,,,,,,,
single,0.732,0.734,-10.574,0.0541,0.0777,0.172,0.327,0.687,104.764,true,2.24464831804281,,,,,,,,,,
album,0.635,0.3,-13.957,0.0285,0.707,0.829,0.574,0.772,91.452,false,0.522648083623693,,,,,,,,,,
album,0.751,0.49,-13.684,0.0455,0.0097,0.15,0.0767,0.923,105.418,true,6.38852672750978,,,,,,,,,,
album,0.641,0.413,-13.212,0.102,0.0305,0.844,0.183,0.967,101.27,true,2.2568306010929,,,,,,,,,,
single,0.675,0.28,-11.854,0.0632,0.594,0.00916,0.109,0.218,129.942,true,2.56880733944954,,,,,,,,,,
single,0.667,0.556,-8.921,0.0306,0.0591,0.0108,0.0972,0.692,132.83,true,5.7201646090535,,,,,,,,,,
album,0.688,0.646,-11.76,0.0539,0.0495,0.398,0.0834,0.961,103.86,true,7.74580335731415,,,,,,,,,,
single,0.461,0.897,-3.982,0.092,0.00821,0,0.0965,0.358,165.107,true,9.29533678756477,,,,,,,,,,
single,0.546,0.898,-3.067,0.162,0.0266,0,0.129,0.639,173.17,true,6.96124031007752,,,,,,,,,,
album,0.548,0.855,-3.266,0.151,0.0149,0,0.127,0.644,145.133,true,6.73228346456693,,,,,,,,,,
single,0.544,0.911,-3.681,0.0422,0.000141,0.00000889,0.333,0.558,91.033,true,2.73573573573574,,,,,,,,,,
album,0.235,0.965,-2.882,0.28,0.00887,0,0.0448,0.322,185.278,true,21.5401785714286,,,,,,,,,,
album,0.367,0.978,-2.308,0.232,0.00146,0,0.113,0.639,135.15,true,8.65486725663717,,,,,,,,,,
album,0.474,0.948,-2.592,0.122,0.0223,0,0.43,0.611,146.46,true,2.2046511627907,,,,,,,,,,
album,0.675,0.97,-2.164,0.0613,0.00777,0,0.331,0.568,106.973,true,2.93051359516616,,,,,,,,,,
single,0.503,0.904,-3.895,0.048,0.000482,0,0.132,0.384,165.099,true,6.84848484848485,,,,,,,,,,
album,0.533,0.924,-2.697,0.154,0.0139,0,0.487,0.756,174.002,true,1.89733059548255,,,,,,,,,,
album,0.188,0.692,-5.773,0.0514,0.238,0,0.224,0.178,158.213,true,3.08928571428571,,,,,,,,,,
single,0.325,0.896,-3.711,0.0917,0.000141,0,0.329,0.131,87.416,true,2.72340425531915,,,,,,,,,,
album,0.38,0.889,-5.911,0.0801,0.00272,0.00000207,0.152,0.514,171.083,true,5.84868421052632,,,,,,,,,,
album,0.472,0.672,-4.297,0.0287,0.0343,0,0.0936,0.313,77.982,true,7.17948717948718,,,,,,,,,,
album,0.444,0.961,-3.835,0.112,0.000715,0.00577,0.31,0.667,90.036,false,3.1,,,,,,,,,,
album,0.609,0.435,-7.861,0.285,0.522,0,0.118,0.552,131.995,false,3.6864406779661,,,,,,,,,,
album,0.543,0.473,-9.638,0.157,0.124,0.00000404,0.0922,0.519,86.534,true,5.13015184381779,,,,,,,,,,
album,0.698,0.649,-6.764,0.415,0.15,0,0.0903,0.568,180.466,false,7.18715393133998,,,,,,,,,,
album,0.74,0.727,-6.253,0.278,0.187,0,0.627,0.792,101.409,false,1.15948963317384,,,,,,,,,,
album,0.77,0.482,-9.529,0.351,0.211,0,0.223,0.441,91.994,true,2.16143497757848,,,,,,,,,,
album,0.646,0.439,-10.837,0.818,0.272,0,0.0945,0.528,160.387,false,4.64550264550265,,,,,,,,,,
album,0.72,0.666,-6.914,0.328,0.399,0,0.0844,0.383,138.03,true,7.89099526066351,,,,,,,,,,
album,0.638,0.49,-9.382,0.426,0.271,0,0.664,0.511,173.552,false,0.737951807228916,,,,,,,,,,
album,0.598,0.221,-10.484,0.0303,0.907,0.0000419,0.0723,0.274,106.771,false,3.0567081604426,,,,,,,,,,
album,0.68,0.413,-9.41,0.492,0.177,0,0.205,0.383,158.576,false,2.01463414634146,,,,,,,,,,
album,0.446,0.395,-9.328,0.0365,0.815,0.00216,0.128,0.267,71.944,true,3.0859375,,,,,,,,,,
album,0.511,0.363,-9.164,0.0477,0.847,0,0.34,0.344,86.617,true,1.06764705882353,,,,,,,,,,
single,0.648,0.724,-5.189,0.0263,0.0198,0,0.15,0.382,125.014,true,4.82666666666667,,,,,,,,,,
album,0.725,0.569,-7.518,0.118,0.408,0.00172,0.0893,0.42,135.98,true,6.37178051511758,,,,,,,,,,
album,0.587,0.873,-4.395,0.0693,0.11,0.00339,0.236,0.52,169.971,true,3.69915254237288,,,,,,,,,,
single,0.442,0.579,-6.484,0.145,0.489,0.00000104,0.126,0.546,83.336,true,4.5952380952381,,,,,,,,,,
single,0.649,0.478,-8.834,0.156,0.658,0,0.131,0.468,139.859,true,3.64885496183206,,,,,,,,,,
album,0.513,0.741,-4.066,0.0442,0.172,0,0.0894,0.295,78.022,true,8.28859060402685,,,,,,,,,,
album,0.57,0.253,-8.915,0.0464,0.783,0,0.0972,0.395,89.011,true,2.60288065843621,,,,,,,,,,
single,0.802,0.816,-2.78,0.147,0.119,0,0.0819,0.67,89.982,true,9.96336996336996,,,,,,,,,,
album,0.44,0.04,-16.887,0.0322,0.981,0.465,0.111,0.249,135.965,true,0.36036036036036,,,,,,,,,,
single,0.586,0.0907,-12.907,0.0384,0.985,0.0281,0.126,0.212,77.144,true,0.71984126984127,,,,,,,,,,
single,0.561,0.111,-15.11,0.0324,0.871,0.205,0.103,0.0607,148.191,true,1.07766990291262,,,,,,,,,,
album,0.616,0.0663,-12.73,0.0387,0.985,0.00408,0.101,0.18,148.041,true,0.656435643564356,,,,,,,,,,
album,0.627,0.314,-16.714,0.0328,0.928,0.876,0.104,0.326,141.967,true,3.01923076923077,,,,,,,,,,
album,0.4,0.037,-20.456,0.0503,0.957,0.0000422,0.0964,0.316,77.936,true,0.383817427385892,,,,,,,,,,
album,0.376,0.0276,-15.103,0.0428,0.967,0.03,0.146,0.12,72.957,true,0.189041095890411,,,,,,,,,,
album,0.491,0.121,-19.363,0.0351,0.948,0.00716,0.113,0.251,140.237,true,1.07079646017699,,,,,,,,,,
single,0.71,0.0573,-14.762,0.0415,0.99,0.0222,0.0769,0.542,138.129,true,0.745123537061118,,,,,,,,,,
single,0.731,0.313,-9.723,0.0389,0.952,0.00659,0.109,0.308,138.092,true,2.87155963302752,,,,,,,,,,
single,0.498,0.235,-16.541,0.188,0.72,0,0.144,0.0895,118.917,true,1.63194444444444,,,,,,,,,,
single,0.522,0.128,-18.717,0.0357,0.894,0.026,0.0941,0.124,109.986,true,1.36025504782147,,,,,,,,,,
single,0.681,0.255,-16.305,0.0479,0.742,0.165,0.105,0.274,119.952,false,2.42857142857143,,,,,,,,,,
single,0.616,0.134,-20.004,0.0366,0.753,0.891,0.0954,0.26,100.153,false,1.40461215932914,,,,,,,,,,
single,0.653,0.166,-16.146,0.0384,0.681,0.484,0.277,0.0718,100.018,false,0.59927797833935,,,,,,,,,,
single,0.732,0.304,-13.086,0.111,0.747,0.0000613,0.143,0.185,139.965,true,2.12587412587413,,,,,,,,,,
single,0.417,0.216,-12.527,0.0566,0.582,0.000129,0.116,0.039,57.893,true,1.86206896551724,,,,,,,,,,
single,0.38,0.292,-14.282,0.054,0.498,0.0262,0.126,0.0777,75.572,true,2.31746031746032,,,,,,,,,,
single,0.487,0.384,-10.594,0.0587,0.24,0,0.124,0.224,78.138,true,3.09677419354839,,,,,,,,,,
single,0.587,0.342,-9.604,0.0477,0.638,0.00000784,0.0983,0.345,89.836,true,3.47914547304171,,,,,,,,,,
album,0.912,0.716,-4.141,0.0697,0.0904,0,0.0491,0.377,94.981,true,14.5824847250509,,,,,,,,,,
album,0.743,0.72,-3.753,0.124,0.192,0.000386,0.109,0.519,163.99,true,6.60550458715596,,,,,,,,,,
single,0.785,0.425,-6.665,0.137,0.0335,0.00000436,0.108,0.192,174.028,true,3.93518518518519,,,,,,,,,,
single,0.891,0.692,-4.989,0.0673,0.0545,0,0.608,0.218,100.023,true,1.13815789473684,,,,,,,,,,
compilation,0.651,0.741,-5.067,0.0408,0.00293,0.000012,0.217,0.386,168.02,false,3.4147465437788,,,,,,,,,,
single,0.834,0.831,-6.061,0.0745,0.00799,0,0.217,0.788,103.009,true,3.8294930875576,,,,,,,,,,
album,0.861,0.693,-6.052,0.313,0.082,0,0.07,0.772,165.036,true,9.9,,,,,,,,,,
album,0.881,0.75,-6.965,0.193,0.322,0,0.117,0.669,119.997,true,6.41025641025641,,,,,,,,,,
single,0.774,0.573,-9.098,0.14,0.0132,0,0.145,0.4,141.885,true,3.95172413793103,,,,,,,,,,
album,0.943,0.689,-6.043,0.0541,0.0199,0,0.112,0.49,126.008,true,6.15178571428571,,,,,,,,,,
album,0.73,0.861,-4.1,0.0451,0.39,0,0.213,0.704,117.965,true,4.04225352112676,,,,,,,,,,
album,0.614,0.615,-6.7,0.0444,0.054,0,0.0921,0.374,95.941,true,6.67752442996743,,,,,,,,,,
album,0.593,0.394,-8.946,0.029,0.355,0,0.121,0.543,94.909,true,3.25619834710744,,,,,,,,,,
album,0.54,0.793,-4.379,0.0492,0.0744,0,0.354,0.4,112.219,true,2.24011299435028,,,,,,,,,,
single,0.478,0.339,-7.355,0.0544,0.688,0,0.104,0.288,145.441,true,3.25961538461539,,,,,,,,,,
album,0.662,0.405,-8.397,0.0542,0.245,0,0.109,0.283,134.031,true,3.71559633027523,,,,,,,,,,
single,0.659,0.801,-4.234,0.0435,0.0636,0,0.341,0.334,105.991,true,2.34897360703812,,,,,,,,,,
single,0.617,0.756,-5.812,0.105,0.213,0,0.153,0.432,121.806,true,4.94117647058824,,,,,,,,,,
album,0.642,0.734,-4.979,0.103,0.117,0,0.104,0.3,140.085,true,7.05769230769231,,,,,,,,,,
single,0.642,0.794,-5.273,0.163,0.0276,0.00000294,0.134,0.495,117.906,true,5.92537313432836,,,,,,,,,,
album,0.607,0.536,-7.306,0.0305,0.386,0,0.102,0.434,147.986,true,5.25490196078432,,,,,,,,,,
album,0.623,0.466,-7.6,0.0265,0.0421,0.00000145,0.0996,0.272,81.98,true,4.67871485943775,,,,,,,,,,
album,0.382,0.408,-7.552,0.0407,0.75,0,0.127,0.128,77.063,true,3.21259842519685,,,,,,,,,,
album,0.638,0.367,-7.906,0.0266,0.84,0,0.0999,0.219,71.957,true,3.67367367367367,,,,,,,,,,
album,0.582,0.568,-6.051,0.0297,0.196,0,0.0841,0.64,76.025,true,6.7538644470868,,,,,,,,,,
album,0.403,0.516,-7.983,0.0343,0.449,0.0000126,0.0937,0.428,170.015,true,5.50693703308431,,,,,,,,,,
album,0.566,0.765,-6.337,0.0439,0.0248,0,0.0783,0.604,156.036,true,9.77011494252874,,,,,,,,,,
album,0.517,0.776,-5.271,0.0362,0.0144,0,0.113,0.448,96.002,true,6.86725663716814,,,,,,,,,,
album,0.626,0.707,-5.755,0.0425,0.0169,0,0.0772,0.653,88.543,true,9.1580310880829,,,,,,,,,,
album,0.589,0.613,-6.816,0.0379,0.179,0,0.0967,0.643,81.015,true,6.33919338159256,,,,,,,,,,
single,0.591,0.785,-7.768,0.161,0.161,0,0.126,0.785,106.002,false,6.23015873015873,,,,,,,,,,
single,0.602,0.48,-7.122,0.0323,0.684,0,0.0951,0.513,138.062,true,5.04731861198738,,,,,,,,,,
album,0.562,0.729,-4.774,0.0551,0.297,0,0.0868,0.652,151.97,true,8.39861751152074,,,,,,,,,,
album,0.506,0.674,-4.546,0.0281,0.209,0,0.105,0.313,139.967,true,6.41904761904762,,,,,,,,,,
single,0.45,0.878,-4.592,0.0827,0.0071,0,0.0908,0.744,199.844,true,9.66960352422908,,,,,,,,,,
album,0.662,0.875,-4.954,0.0779,0.299,0,0.146,0.591,105.484,true,5.99315068493151,,,,,,,,,,
album,0.565,0.551,-5.81,0.0301,0.769,0,0.191,0.308,139.974,true,2.8848167539267,,,,,,,,,,
album,0.487,0.439,-7.827,0.0755,0.588,0,0.107,0.324,138.599,true,4.10280373831776,,,,,,,,,,
single,0.562,0.483,-5.878,0.0316,0.192,0,0.0855,0.652,86.101,true,5.64912280701754,,,,,,,,,,
album,0.481,0.715,-4.395,0.0551,0.153,0,0.173,0.375,168.914,true,4.13294797687861,,,,,,,,,,
single,0.764,0.532,-5.979,0.0491,0.598,0,0.26,0.859,123.95,true,2.04615384615385,,,,,,,,,,
single,0.324,0.457,-8.683,0.0336,0.271,0.0000265,0.433,0.225,99.902,true,1.0554272517321,,,,,,,,,,
album,0.55,0.246,-12.503,0.03,0.834,0.00279,0.0977,0.218,119.836,true,2.51791197543501,,,,,,,,,,
album,0.585,0.271,-12.56,0.0413,0.744,0.00137,0.168,0.438,124.895,true,1.61309523809524,,,,,,,,,,
album,0.296,0.298,-10.169,0.0296,0.777,0.00000651,0.0909,0.236,178.336,true,3.27832783278328,,,,,,,,,,
single,0.856,0.709,-7.432,0.222,0.349,0.000209,0.225,0.856,110.009,true,3.15111111111111,,,,,,,,,,
single,0.571,0.544,-6.555,0.0507,0.502,0,0.0617,0.375,129.869,true,8.81685575364668,,,,,,,,,,
album,0.772,0.834,-5.174,0.174,0.549,0.000136,0.551,0.945,133.583,true,1.51361161524501,,,,,,,,,,
album,0.698,0.5,-11.249,0.0844,0.307,0.0000215,0.101,0.353,129.973,true,4.95049504950495,,,,,,,,,,
album,0.656,0.797,-4.678,0.414,0.0148,0.0000397,0.0626,0.859,102.142,true,12.7316293929712,,,,,,,,,,
single,0.591,0.416,-9.794,0.0246,0.882,0.000641,0.112,0.415,96.003,true,3.71428571428571,,,,,,,,,,
single,0.364,0.308,-13.052,0.0402,0.895,0.0023,0.123,0.387,73.328,false,2.50406504065041,,,,,,,,,,
album,0.499,0.142,-17.142,0.0387,0.956,0.0029,0.109,0.354,138.726,false,1.30275229357798,,,,,,,,,,
album,0.41,0.141,-18.564,0.0337,0.931,0.0898,0.118,0.239,149.884,false,1.19491525423729,,,,,,,,,,
